"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"MAR","GDP","TOT","USD_CAP","A","2012",6923.247392,"E"
"MAR","GDP","TOT","USD_CAP","A","2013",7143.701966,"E"
"MAR","GDP","TOT","USD_CAP","A","2014",6900.513126,"E"
"MAR","GDP","TOT","USD_CAP","A","2015",7249.966832,"E"
"MAR","GDP","TOT","USD_CAP","A","2016",7312.810289,"E"
"MAR","GDP","TOT","USD_CAP","A","2017",7581.215412,"E"
"MAR","GDP","TOT","USD_CAP","A","2018",7928.326114,"E"
"SGP","GDP","TOT","USD_CAP","A","1990",23853.368594,
"SGP","GDP","TOT","USD_CAP","A","1991",25570.900782,
"SGP","GDP","TOT","USD_CAP","A","1992",27061.47486,
"SGP","GDP","TOT","USD_CAP","A","1993",30113.891059,
"SGP","GDP","TOT","USD_CAP","A","1994",33110.834035,
"SGP","GDP","TOT","USD_CAP","A","1995",35159.633523,
"SGP","GDP","TOT","USD_CAP","A","1996",36937.588649,
"SGP","GDP","TOT","USD_CAP","A","1997",39360.422933,
"SGP","GDP","TOT","USD_CAP","A","1998",37630.971504,
"SGP","GDP","TOT","USD_CAP","A","1999",40033.167266,
"SGP","GDP","TOT","USD_CAP","A","2000",43863.193428,
"SGP","GDP","TOT","USD_CAP","A","2001",43167.223162,
"SGP","GDP","TOT","USD_CAP","A","2002",45151.97367,
"SGP","GDP","TOT","USD_CAP","A","2003",48789.206118,
"SGP","GDP","TOT","USD_CAP","A","2004",54335.937914,
"SGP","GDP","TOT","USD_CAP","A","2005",58755.70266,
"SGP","GDP","TOT","USD_CAP","A","2006",63960.872088,
"SGP","GDP","TOT","USD_CAP","A","2007",68671.212114,
"SGP","GDP","TOT","USD_CAP","A","2008",67630.457453,
"SGP","GDP","TOT","USD_CAP","A","2009",66190.396875,
"SGP","GDP","TOT","USD_CAP","A","2010",75343.949298,
"SGP","GDP","TOT","USD_CAP","A","2011",80047.57357,
"SGP","GDP","TOT","USD_CAP","A","2012",82072.279162,
"SGP","GDP","TOT","USD_CAP","A","2013",83005.689686,
"SGP","GDP","TOT","USD_CAP","A","2014",84408.216516,
"SGP","GDP","TOT","USD_CAP","A","2015",86972.563073,
"SGP","GDP","TOT","USD_CAP","A","2016",89396.724443,
"SGP","GDP","TOT","USD_CAP","A","2017",94945.250892,
"SGP","GDP","TOT","USD_CAP","A","2018",101280.413499,
